bad_ar,gender,education,marital_status,age_decile,outstanding_balance,pay_this_month,no_activity_this_month,last_payment_portion,num_recent_payments,credit_limit
0,male,2-university,single,30,0.18258,0,0,0.0687593423019432,6,0.2
0,male,2-university,single,20,0.48774,0,0,0.04195914504298446,6,0.5
0,female,2-university,single,40,3.61863,1,0,0.03999201979650481,5,3.6
0,female,2-university,married,50,0.0,1,0,1.001001001001001,6,0.2
0,male,1-high school,single,40,0.67542,0,0,0.04143646408839779,6,1.0
0,male,4-graduate school,single,20,0.73817,0,0,0.04023928964240685,5,0.8
0,male,1-high school,married,30,1.31918,0,0,0.038869367828601634,6,1.4
0,female,4-graduate school,married,20,0.5944,0,0,0.07407078203931677,6,3.9
0,male,4-graduate school,married,30,0.0,0,0,1.0,5,3.5
0,male,2-university,married,40,0.0,0,0,1.0,2,1.7
0,female,1-high school,married,30,1.92044,1,0,1.215613135282755,6,2.7
0,female,1-high school,married,40,0.42192,0,0,0.04565298028361914,5,4.6
0,female,1-high school,single,30,0.0,0,1,1.002337540906966,5,2.0
0,female,4-graduate school,single,20,0.00108,0,0,1.0156906696553656,5,4.5
0,male,4-graduate school,married,40,0.00108,0,0,1.0,1,2.4
0,female,4-graduate school,single,20,0.0,0,1,1.0,6,2.6
0,female,2-university,married,30,0.22147,0,0,0.07766990291262135,5,1.1
0,male,2-university,married,50,0.36753,0,0,0.042565582902866404,4,0.5
0,female,1-high school,divorced,40,2.4726,1,0,0.04959333465582226,5,2.5
1,male,4-graduate school,married,40,0.0,0,0,1.0069418244925676,1,3.8
0,female,2-university,married,20,0.39772,0,0,0.04697348906192065,6,1.1
0,female,4-graduate school,married,40,0.26446,0,0,1.002724795640327,4,2.0
0,female,4-graduate school,single,40,0.0,0,0,0.8486470588235294,5,5.0
0,female,2-university,married,30,0.675,0,0,0.036605985459054274,5,2.6
0,female,2-university,married,30,0.57654,0,0,0.050450692856181895,6,2.7
0,male,2-university,single,20,0.11453,0,0,0.21136063408190225,4,1.5
0,female,1-high school,divorced,40,0.27669,3,0,0.04375569735642662,4,0.3
0,female,4-graduate school,single,40,2.87659,0,0,1.0082582582582582,6,2.9
0,male,2-university,single,30,0.0,0,0,1.0,5,2.0
0,female,4-graduate school,single,30,0.00552,0,1,0.0,0,2.1
0,female,2-university,married,40,0.0,1,0,0.0,0,1.0
0,female,2-university,married,40,0.43069,0,0,0.0502272235446873,6,0.5
0,female,1-high school,single,50,0.12,0,0,1.0,6,2.1
0,male,2-university,married,40,0.0,0,1,0.0,5,2.4
0,female,2-university,single,20,0.32377,0,0,0.03990747789424372,5,1.4
0,male,2-university,married,40,0.34455,0,0,0.09269105626537576,6,0.5
1,female,4-graduate school,married,20,0.0,1,0,1.0,1,3.6
0,male,2-university,married,40,0.78973,0,0,0.06667481581082133,6,1.8
0,male,2-university,single,30,1.10072,3,0,0.011190389655106452,1,1.0
0,female,2-university,married,20,0.04493,0,0,0.16930022573363432,6,0.9
0,female,4-graduate school,married,30,0.01243,0,1,1.0,4,0.9
0,male,2-university,married,50,0.86703,2,0,0.04232138206441531,3,0.9
1,male,1-high school,single,20,0.0078,0,1,1.0,4,0.3
0,male,2-university,single,20,0.44833,0,0,0.10033914631454316,6,3.0
0,male,1-high school,married,30,0.17149,0,0,0.08484361664742206,6,0.2
1,female,4-graduate school,single,20,0.06341,0,0,0.19922303018228907,6,0.3
0,female,4-graduate school,single,20,0.09814,0,0,0.1924557351809084,6,0.5
0,male,1-high school,married,40,0.00889,0,0,0.2523128679562658,1,0.5
1,female,4-graduate school,single,20,0.07489,0,0,0.12434691745036573,4,0.3
0,female,4-graduate school,single,20,0.47262,1,0,0.044157537271064196,5,0.6
1,female,4-graduate school,single,20,0.0,1,0,1.0,2,2.0
0,female,2-university,married,30,0.0,0,0,0.5524861878453039,2,4.5
0,female,2-university,married,30,1.23833,0,0,0.049921943353176304,6,1.4
0,female,2-university,married,40,1.05948,0,0,0.05620600798990021,5,1.2
0,female,2-university,single,40,0.05915,0,0,0.1441208993733874,6,2.7
1,male,4-graduate school,single,40,1.04766,0,0,0.05218434991346095,6,1.3
0,male,2-university,married,20,0.08827,0,0,0.2591072344792201,6,0.5
0,female,2-university,married,50,0.14999,0,0,1.0050163997684738,4,2.2
0,male,2-university,married,20,0.27004,0,0,0.06182193903909075,5,0.5
0,male,2-university,single,30,0.18094,2,0,0.041902478463297,6,0.2
0,male,1-high school,married,50,1.00949,0,0,0.04168326278055152,6,1.1
0,female,4-graduate school,single,30,0.72128,0,0,0.04068859791001533,6,0.7
0,female,1-high school,married,30,3.64031,0,0,0.0430199766793201,6,3.8
0,male,3-trade school,single,20,0.0,0,1,1.0053168469860896,5,1.6
0,female,2-university,single,20,0.07802,0,0,1.0,6,0.9
1,male,1-high school,divorced,50,1.03137,0,0,0.04350597609561753,6,1.3
0,female,4-graduate school,single,20,0.0,1,0,1.002806838479204,3,2.4
0,male,1-high school,married,30,0.64502,2,0,0.0435780482844775,5,1.2
0,female,4-graduate school,married,40,1.81707,0,0,0.03666911127408494,6,2.4
0,male,4-graduate school,single,40,0.59296,0,0,0.046540490226497054,6,3.0
0,female,2-university,married,40,0.24694,0,0,0.07544334235046589,6,1.0
0,female,4-graduate school,single,20,0.0321,0,1,1.0,5,2.0
0,male,2-university,married,30,0.32292,0,0,0.15410410958904108,6,0.5
0,female,4-graduate school,married,40,0.0,1,0,2.0,2,1.0
0,male,4-graduate school,single,30,0.83056,0,0,0.0,6,5.0
0,male,5-phd,single,50,0.17729,0,0,0.06927554308283962,3,0.2
0,female,4-graduate school,single,30,0.01376,0,0,1.0769230769230769,6,2.8
0,female,4-graduate school,single,20,1.40729,0,0,0.06744866154457883,4,1.6
0,male,2-university,single,20,0.25202,0,0,0.05343982714048694,5,0.3
0,male,4-graduate school,divorced,40,0.14408,0,0,0.36536353671903543,6,0.5
0,male,4-graduate school,single,20,0.0,0,0,1.0100671140939597,6,0.2
0,male,4-graduate school,single,30,0.41495,0,0,0.15817829783651824,5,1.4
0,male,1-high school,single,20,0.87639,0,0,0.0374507014935023,6,1.3
0,female,2-university,single,20,0.12272,0,0,0.08637736885471024,6,1.0
0,male,2-university,single,20,0.82898,0,0,0.03764085915261016,6,1.0
1,male,2-university,single,20,0.30976,2,0,0.05855829478245594,3,0.5
0,male,4-graduate school,single,30,0.0,1,0,1.0,2,3.6
1,male,1-high school,divorced,40,0.05674,1,0,0.3514056224899598,4,0.1
0,male,1-high school,married,60,0.46273,0,0,0.04356894553881808,5,0.5
0,male,2-university,single,20,0.0,2,0,0.9884678747940692,5,0.1
1,male,4-graduate school,married,30,0.0,1,0,1.0051753881541114,4,2.1
0,male,2-university,married,30,0.0,0,0,1.0,6,3.2
0,female,2-university,single,20,0.38252,0,0,0.041075830424913966,6,0.7
1,female,2-university,single,20,0.50697,0,0,0.0323308705800652,6,1.6
1,male,2-university,married,30,0.02524,0,0,0.3108003108003108,4,1.8
1,female,2-university,married,20,0.7157,1,0,0.03996631305221477,5,0.7
0,female,2-university,single,30,0.01166,0,0,1.0,2,2.8
0,male,4-graduate school,single,20,0.0,1,0,0.0,0,0.4
0,female,1-high school,single,50,0.31384,2,0,0.05788041905423395,5,0.5
0,female,5-phd,married,20,0.71296,0,0,0.05348165579206332,6,0.8
1,male,1-high school,single,40,0.32755,3,0,0.0002000066668888963,3,0.3
0,female,2-university,married,20,0.00585,0,0,0.22,2,0.2
0,female,2-university,single,40,1.13378,2,0,0.04918314985286041,6,1.3
0,male,2-university,single,20,0.0,0,0,1.0,5,0.1
0,female,4-graduate school,single,20,0.65626,0,0,0.050181954487950396,6,0.7
0,male,4-graduate school,single,30,1.93408,0,0,0.08470619168940911,6,2.8
0,male,4-graduate school,married,30,0.63176,0,0,0.044047688964585656,6,3.0
1,female,2-university,married,40,0.45174,0,0,0.04629921922680304,6,0.5
0,male,2-university,married,20,1.09708,0,0,0.04054516538159564,6,2.3
0,female,2-university,married,30,0.58368,0,0,0.07425999910888001,5,0.8
1,male,4-graduate school,single,30,0.0,0,0,1.0,6,0.5
0,female,2-university,single,40,2.66928,0,0,0.03624599357558581,6,4.7
0,male,2-university,single,30,0.30459,0,0,0.08353986243769318,6,2.1
0,female,4-graduate school,single,30,0.00146,0,0,1.0044776119402985,3,2.0
0,male,2-university,married,40,0.47598,0,0,0.0397712345654063,6,0.5
0,female,2-university,married,30,0.49893,2,0,0.03769601930036188,5,3.0
0,female,4-graduate school,married,30,0.0,0,0,1.0,6,5.0
0,female,2-university,married,30,0.4002,0,1,0.159846547314578,4,1.5
0,male,2-university,single,20,0.10105,0,0,0.15913872045538918,3,0.5
1,male,4-graduate school,married,30,1.49346,0,0,0.04396349773587987,6,2.7
1,female,2-university,single,20,0.47299,1,0,0.0361322440130879,4,0.6
0,female,1-high school,single,30,1.56358,0,0,0.06262988584279898,6,2.0
0,female,2-university,single,20,0.31672,0,0,0.05563887948134888,5,0.5
1,female,4-graduate school,single,30,0.0,0,1,1.0093112859206936,6,1.4
0,female,2-university,single,20,0.03969,0,0,0.3006993006993007,6,1.2
0,male,2-university,married,20,0.12978,0,0,0.08457776328659929,6,0.2
0,female,4-graduate school,single,30,0.03375,0,0,0.9162123780292272,6,2.1
0,female,1-high school,single,20,0.55279,0,0,0.047396820767099314,5,0.7
1,male,2-university,single,30,0.0,1,0,0.0,0,2.3
0,female,2-university,married,30,0.0,0,0,1.0007366482504605,6,2.7
0,male,4-graduate school,single,50,0.0,1,0,1.0,3,0.2
0,female,4-graduate school,single,30,0.0,0,0,1.0,6,1.2
0,female,4-graduate school,single,20,0.03679,0,0,0.3178639542275906,5,1.4
0,female,2-university,single,30,1.46726,0,0,0.04625507653858169,6,1.8
0,male,4-graduate school,married,30,0.00491,0,0,1.0,6,1.9
0,female,2-university,single,20,0.78234,2,0,0.024885216936878646,5,1.0
0,female,4-graduate school,single,20,0.40007,1,0,0.0521006015251267,6,0.5
0,male,1-high school,married,40,1.42325,0,0,0.03095262337580965,6,1.5
0,female,2-university,married,30,2.44966,0,0,0.04241966064271486,5,2.5
1,female,4-graduate school,married,20,1.84761,2,0,0.05459766977145415,4,2.2
0,male,1-high school,single,20,0.43663,0,0,0.23836869135588445,6,2.0
0,female,2-university,married,40,0.44463,0,0,0.07306558854331571,6,2.5
0,female,4-graduate school,single,30,1.91959,0,0,0.05330671451315357,6,2.8
1,male,1-high school,married,60,0.12594,2,0,0.07103281716152862,5,0.3
0,female,2-university,single,20,0.85061,0,0,0.12752255555201325,6,0.8
0,female,2-university,single,30,3.4889,0,0,0.08464620531372778,6,3.8
0,female,2-university,married,30,0.0,0,1,1.010330733619719,6,3.5
1,male,4-graduate school,single,40,0.23037,0,0,0.0,0,1.6
1,male,1-high school,married,40,0.64905,2,0,0.04221121844305544,6,0.7
0,male,4-graduate school,married,30,0.0,1,0,0.0,0,1.5
0,female,4-graduate school,married,30,0.36083,0,0,0.14991604701367234,5,1.6
1,male,2-university,single,20,0.20963,0,0,0.18044255911868054,6,0.4
0,female,2-university,single,30,2.30211,0,0,0.05859947260474656,5,3.5
1,male,1-high school,single,20,0.48439,0,0,0.04594983773560575,4,0.5
0,female,4-graduate school,married,30,0.01438,0,0,0.4160310636527527,5,2.2
0,female,4-graduate school,married,20,0.0,0,0,1.0,6,2.0
0,male,4-graduate school,married,40,0.0,0,0,0.695200498649491,6,3.9
0,male,4-graduate school,single,30,0.25405,0,1,2.0,5,3.3
1,male,4-graduate school,married,60,0.97905,0,0,0.03787782045363012,6,1.0
0,female,2-university,married,50,1.35181,0,0,0.049757609360117146,6,0.7
0,female,4-graduate school,married,40,1.21395,0,0,0.038648537925810265,6,2.4
0,male,2-university,single,20,0.25275,0,0,0.07421701053881549,6,0.3
1,female,2-university,married,40,0.12105,2,0,0.17608476286579214,4,0.3
0,male,2-university,single,20,1.57832,0,0,0.03808073115003808,6,1.6
0,female,2-university,married,40,0.17462,0,0,0.3186336986999745,6,1.2
1,female,2-university,married,50,0.04158,3,0,0.18930430667297682,3,0.1
0,male,4-graduate school,single,30,0.67052,0,0,0.07383761887988728,6,4.7
1,female,2-university,single,20,0.0,0,0,1.0,3,2.0
0,male,3-trade school,single,20,0.05014,0,0,0.1996539331824837,6,0.5
0,female,4-graduate school,single,20,0.0,1,0,1.0,2,0.9
0,female,4-graduate school,married,30,0.0,0,0,1.2755102040816326,5,2.2
1,female,2-university,single,20,0.00652,0,0,1.0,5,0.4
1,male,1-high school,married,50,1.77088,1,0,0.03981429855603473,5,2.0
0,male,2-university,married,40,0.31131,0,0,0.06038465022191359,6,1.2
1,male,4-graduate school,married,40,0.00156,0,0,1.0,4,2.1
0,female,2-university,single,20,0.31176,0,0,0.03482296321760055,3,0.3
1,male,2-university,married,50,0.54139,2,0,0.04652044315029549,5,1.1
0,male,2-university,married,30,2.68339,0,0,0.03810252376693855,6,2.8
0,female,4-graduate school,married,30,0.0,1,0,0.0,0,1.5
0,male,1-high school,single,40,0.13637,0,0,0.09981285090455397,6,0.2
0,male,2-university,single,20,0.27514,0,0,0.0940725329417044,6,0.8
1,male,2-university,married,40,0.28228,2,0,0.06144081659360073,6,0.5
0,male,4-graduate school,single,30,0.8848,0,0,0.04251293987607478,6,1.7
1,male,4-graduate school,married,40,0.0,1,0,1.0,1,2.0
0,male,4-graduate school,single,30,0.0,0,0,1.0,6,3.0
1,male,2-university,married,40,0.16197,2,0,0.0713540809045502,5,1.0
0,male,4-graduate school,single,20,0.05431,1,0,1.0328068043742407,5,0.8
1,male,4-graduate school,married,30,0.24967,0,0,0.11054241107355545,4,0.3
0,female,4-graduate school,married,30,0.25859,0,0,0.07579876119602513,6,0.8
1,male,4-graduate school,single,30,0.0,0,0,1.0,5,0.6
0,female,2-university,single,20,0.90337,0,0,0.044253763128096986,6,1.1
1,female,2-university,married,40,0.0972,1,0,0.012567511425010386,5,0.1
0,female,1-high school,single,30,0.18981,0,0,0.12190166598943519,6,2.9
0,male,4-graduate school,single,20,0.26172,0,0,0.037037037037037035,3,0.3
0,male,2-university,single,40,0.56975,0,0,0.04137497310626748,6,0.6
0,male,1-high school,married,40,0.0,0,0,1.0014822134387351,5,1.5
0,female,1-high school,married,40,0.00952,0,1,1.0049530761209593,6,7.5
0,male,2-university,married,20,0.08721,0,0,0.07978935609989628,4,0.3
0,female,2-university,single,50,0.00204,0,0,1.0,6,1.6
1,female,2-university,married,30,0.48278,0,0,0.04820710593255108,6,0.5
0,female,4-graduate school,single,40,0.0,0,0,1.0,6,0.5
0,male,2-university,single,30,0.72106,2,0,0.04290896797430663,6,1.6
0,female,4-graduate school,single,20,1.45769,0,0,0.03861408170477899,6,1.5
0,female,2-university,married,40,0.23605,0,0,0.12047915982934033,5,0.3
0,male,4-graduate school,married,30,0.16734,0,0,0.5620082427875609,3,3.5
0,female,4-graduate school,single,20,0.16821,0,0,0.10687186063909372,6,0.2
0,male,2-university,single,30,0.45706,0,0,0.1772211720226843,6,0.5
1,male,1-high school,married,20,0.10303,0,0,0.17011142298205326,5,1.8
1,male,1-high school,single,20,0.27111,2,0,0.06683322923173017,3,0.3
0,male,2-university,married,50,0.52717,0,0,0.0424288438449043,6,1.0
0,male,2-university,single,20,0.10393,1,0,0.11622501162250116,4,0.2
0,male,4-graduate school,single,20,0.70422,0,0,0.04381131925175577,6,0.8
0,male,2-university,married,40,0.84472,0,0,0.05576369356649732,6,1.5
0,female,4-graduate school,single,30,0.00754,0,0,1.1,3,2.3
0,male,4-graduate school,married,20,0.03972,0,0,0.2546257002206756,6,0.5
0,female,4-graduate school,single,30,0.02185,0,0,1.002821670428894,6,2.1
0,male,2-university,divorced,40,0.50581,0,0,0.04105837184848263,6,0.5
0,female,2-university,married,30,0.00508,0,0,1.0,5,2.4
0,female,1-high school,single,40,2.44883,0,0,0.08471515489059349,6,5.0
0,male,2-university,single,20,0.04373,0,0,0.16129032258064516,1,2.1
0,female,2-university,married,40,0.0,0,1,1.0,1,1.6
1,female,4-graduate school,single,40,0.0,1,0,0.0,0,2.5
0,female,4-graduate school,single,40,0.15613,0,0,0.2770637119113573,6,5.0
1,male,2-university,married,30,0.59121,1,0,0.09579308693222639,4,1.0
0,female,2-university,single,20,0.14685,0,0,0.0970430414430871,6,0.2
0,female,2-university,married,30,0.12926,0,0,0.09822866344605476,1,0.3
0,female,4-graduate school,single,20,0.11901,0,0,1.0,5,0.5
0,male,2-university,single,20,0.97405,0,0,0.1016002032004064,5,1.6
0,male,1-high school,single,20,0.0,1,0,2.0,6,0.5
1,female,1-high school,married,20,0.03189,0,0,1.0,4,0.9
0,male,2-university,single,20,0.09867,0,0,0.12348762781984232,6,0.2
0,male,4-graduate school,married,40,0.33145,0,0,0.05513439007580979,2,0.5
0,female,1-high school,single,30,0.11391,1,0,0.23609266637155082,1,2.3
0,male,2-university,single,30,0.72713,3,0,0.04374228077398106,5,1.5
0,male,4-graduate school,single,40,0.46507,0,0,0.044270103670495935,6,0.5
0,female,4-graduate school,single,30,0.2729,0,0,1.0,1,2.8
0,female,4-graduate school,married,30,3.05816,0,0,0.037439161362785474,6,5.0
0,female,2-university,married,40,0.0,0,0,1.0,6,0.9
0,male,4-graduate school,single,20,0.59471,0,0,0.11548149147663384,6,3.6
0,male,2-university,single,50,0.94258,0,0,0.04970302162814025,5,1.4
0,male,4-graduate school,single,40,0.0,0,0,1.0,5,1.4
1,female,4-graduate school,single,40,0.0,1,0,0.0,0,2.3
0,female,2-university,single,20,0.32578,0,0,0.1744500297281228,5,0.5
0,female,2-university,married,50,0.00477,0,0,1.0,5,1.3
1,female,4-graduate school,single,40,2.22221,0,0,0.08246087924875826,5,3.3
0,male,4-graduate school,single,30,0.0483,0,0,1.0,5,2.1
0,female,4-graduate school,married,20,0.03664,2,0,0.21155465723429343,5,0.1
0,female,2-university,married,50,0.47395,0,0,0.03871369962191296,6,0.5
0,female,4-graduate school,married,40,0.36245,0,0,0.0721119176962646,4,1.0
0,female,1-high school,married,20,0.62763,0,0,0.07851553298960978,6,0.7
0,female,2-university,married,40,0.378,0,0,0.06671660658270519,6,0.5
0,female,4-graduate school,married,20,0.17302,0,0,0.2047362314884324,5,1.7
1,female,2-university,married,50,0.42078,2,0,0.044368524968387425,6,1.0
0,male,4-graduate school,married,30,0.57924,0,0,0.04221381121581956,6,0.8
0,male,1-high school,single,20,0.74269,0,0,0.043375529843051895,6,1.5
0,female,1-high school,single,20,0.25494,0,0,0.05297869256413973,6,0.5
0,male,2-university,married,30,0.0,1,0,1.0,3,0.8
0,female,4-graduate school,single,20,0.75404,0,0,0.03654786510056964,6,1.2
0,male,1-high school,married,40,1.58829,0,0,0.03633805212577605,6,4.7
0,female,1-high school,married,50,0.16856,0,0,0.18224435980076178,3,0.8
0,male,4-graduate school,single,30,0.40307,0,0,0.11711430356027483,5,0.6
0,male,2-university,single,40,0.72064,0,0,0.04215018638285541,6,0.8
1,male,2-university,married,50,0.22818,0,0,0.11904865618329921,6,0.5
1,male,4-graduate school,married,40,3.868,0,0,0.04201265322261764,6,5.0
0,male,2-university,single,20,0.47432,0,0,0.04918102895265791,6,1.1
0,female,2-university,married,40,0.38619,0,0,0.05224787363304982,1,0.8
1,male,2-university,single,20,0.48195,2,0,0.010094360324775072,5,0.5
1,female,4-graduate school,married,40,2.78863,3,0,0.0005570451355105133,3,4.0
0,female,4-graduate school,single,20,0.87268,0,0,0.038423754070312933,6,0.9
0,female,5-phd,married,50,1.28429,0,0,0.05426992644442669,6,1.5
0,female,4-graduate school,married,30,0.10621,0,0,1.0,2,3.6
0,male,1-high school,married,20,1.57827,0,0,0.042606071365169536,6,1.7
1,male,1-high school,single,30,1.00656,2,0,0.03163370512700347,6,1.1
0,female,4-graduate school,single,20,2.14617,0,0,0.045607265079138745,6,2.2
0,female,2-university,married,30,1.88107,0,0,0.053335725964030786,6,2.0
0,female,4-graduate school,single,40,0.0,0,1,1.0,3,5.0
