customer_id,region,segment,industry,tenure_months,credit_limit,avg_balance,annual_spend,prior_late_count,days_since_last_order,orders_per_year,discount_rate,avg_order_value,noise_a,noise_b,days_to_pay,defaulted
C-01635,Desert Southwest,School District,Public Sector,20,18078.41,6881.29,38640.02,2,63,8,1.35,4830.0,77.941,77.436,52.8,1
C-01636,Mountain North,Resort,Hospitality,29,95038.53,58691.63,608983.58,1,16,24,4.0,25374.32,71.546,22.205,82.1,0
C-01637,Mountain North,Outfitter,Recreation Services,18,36447.24,13561.98,91643.79,5,12,18,6.42,5091.32,56.686,15.37,31.5,1
C-01638,Mountain Central,Resort,Hospitality,35,26783.96,8092.44,70386.63,3,15,15,2.84,4692.44,66.675,23.215,25.0,1
C-01639,Mountain North,Resort,Hospitality,15,29693.62,13602.94,92777.23,1,17,3,3.22,30925.74,47.032,45.703,35.6,0
C-01640,Desert Southwest,Outdoor Retail,Retail,38,50151.61,31753.42,317625.7,1,23,13,0.22,24432.75,68.401,74.883,48.4,0
C-01641,Mountain Central,School District,Public Sector,21,71948.85,43645.04,570394.76,0,38,22,1.69,25927.03,36.451,96.217,63.7,0
C-01642,Desert Southwest,School District,Public Sector,23,18212.74,3588.51,18313.81,2,21,4,1.13,4578.45,60.724,67.469,31.0,0
C-01643,Mountain Central,School District,Public Sector,32,21887.45,9673.65,82294.99,1,59,21,2.7,3918.81,46.68,47.988,31.8,1
C-01644,Mountain Central,Outfitter,Recreation Services,26,21776.14,11013.17,91635.92,2,27,22,4.84,4165.27,48.734,63.488,31.6,0
C-01645,Desert Southwest,Resort,Hospitality,19,25969.32,12648.45,72994.14,2,33,8,4.48,9124.27,28.227,10.993,20.7,1
C-01646,Mountain North,Outdoor Retail,Retail,12,37415.84,18085.53,116562.64,0,9,7,1.69,16651.81,42.182,28.679,24.5,0
C-01647,Desert Southwest,Resort,Hospitality,23,45171.39,23984.21,231273.73,2,46,10,0.38,23127.37,52.043,88.091,52.9,0
C-01648,Desert Southwest,Outfitter,Recreation Services,67,86043.56,53898.92,639318.69,3,50,22,6.45,29059.94,48.657,3.255,71.4,1
C-01649,Mountain North,School District,Public Sector,23,57480.51,25066.09,256462.02,0,18,17,1.7,15086.0,50.698,45.619,50.7,0
C-01650,Desert Southwest,Resort,Hospitality,23,15100.61,5692.86,32079.19,2,60,5,5.49,6415.84,23.86,86.074,26.3,0
C-01651,Mountain Central,Outdoor Retail,Retail,44,32697.09,13171.67,87314.46,1,37,8,4.27,10914.31,42.85,36.983,29.7,0
C-01652,Desert Southwest,Outfitter,Recreation Services,21,18528.84,5490.92,34875.63,4,38,6,5.27,5812.61,22.871,0.858,23.2,1
C-01653,Mountain North,Resort,Hospitality,11,18883.31,6889.15,42139.03,0,18,16,2.72,2633.69,52.078,93.14,41.2,0
C-01654,Mountain North,Outfitter,Recreation Services,15,51424.56,24376.64,205071.36,0,80,26,3.37,7887.36,31.004,80.652,30.0,0
C-01655,Mountain North,Resort,Hospitality,19,18453.96,5244.89,42727.59,1,36,21,2.0,2034.65,31.314,70.596,15.3,0
C-01656,Mountain Central,School District,Public Sector,33,76605.33,46996.29,562296.9,1,45,19,2.96,29594.57,79.356,61.661,65.8,0
C-01657,Mountain North,Outfitter,Recreation Services,12,38826.9,19746.15,172179.96,3,51,28,4.08,6149.28,58.246,75.677,35.3,0
C-01658,Mountain Central,School District,Public Sector,62,77983.81,44742.5,529038.57,3,17,26,3.15,20347.64,54.721,53.653,67.6,0
C-01659,Desert Southwest,School District,Public Sector,49,57372.58,30258.46,341693.42,0,38,17,5.4,20099.61,16.639,74.672,49.6,0
C-01660,Mountain Central,Outdoor Retail,Retail,27,24468.11,10136.43,87147.74,2,24,18,2.6,4841.54,61.678,84.144,20.7,0
C-01661,Desert Southwest,Outdoor Retail,Retail,14,21305.02,5358.92,30099.89,1,58,17,6.57,1770.58,49.71,3.552,12.3,0
C-01662,Mountain North,Resort,Hospitality,24,37980.88,20982.34,185410.92,6,95,15,4.85,12360.73,47.787,28.868,51.9,1
C-01663,Mountain Central,Outdoor Retail,Retail,15,48132.99,19554.18,178663.95,1,27,14,4.5,12761.71,29.108,59.634,39.6,1
C-01664,Mountain North,Outdoor Retail,Retail,11,36126.1,17777.29,142139.63,3,20,5,4.39,28427.93,24.507,83.087,54.0,1
C-01665,Mountain Central,School District,Public Sector,20,28074.1,8866.47,75185.96,2,31,10,0.0,7518.6,80.757,32.076,34.4,0
C-01666,Mountain Central,Outdoor Retail,Retail,21,38384.97,17170.3,126619.55,4,51,30,4.61,4220.65,47.747,38.249,27.6,0
C-01667,Mountain Central,Outfitter,Recreation Services,35,62891.83,27958.29,309269.35,3,47,16,3.8,19329.33,50.97,3.119,32.9,1
C-01668,Mountain Central,School District,Public Sector,7,26696.83,9833.83,80035.83,4,43,6,0.03,13339.3,74.709,45.189,52.4,1
C-01669,Mountain Central,Outfitter,Recreation Services,47,64553.69,36413.24,407281.65,3,57,14,1.1,29091.55,44.637,52.699,68.2,1
C-01670,Mountain North,School District,Public Sector,17,15762.1,4365.22,16690.7,1,9,7,0.61,2384.39,26.476,35.688,32.0,0
C-01671,Desert Southwest,Outdoor Retail,Retail,23,27896.16,8226.78,54758.15,1,37,10,3.74,5475.82,51.298,24.208,36.8,0
C-01672,Mountain Central,School District,Public Sector,12,22806.68,7966.74,48329.49,1,33,11,0.94,4393.59,48.375,32.803,43.0,0
C-01673,Desert Southwest,Outdoor Retail,Retail,43,18728.86,9408.76,52913.41,3,27,10,3.61,5291.34,37.65,23.131,47.2,1
C-01674,Mountain North,Outdoor Retail,Retail,32,11981.33,2938.89,15053.81,3,97,13,3.9,1157.99,20.52,32.225,32.6,0
C-01675,Mountain Central,Resort,Hospitality,47,40832.79,19104.95,169130.56,2,5,14,6.73,12080.75,66.434,26.065,36.5,0
C-01676,Mountain Central,Resort,Hospitality,61,22293.79,8676.56,58997.18,3,66,6,3.57,9832.86,66.616,79.345,32.9,0
C-01677,Mountain Central,Outfitter,Recreation Services,27,25787.96,10852.94,90759.89,0,6,17,3.34,5338.82,50.185,14.588,27.5,0
C-01678,Mountain North,School District,Public Sector,100,67557.65,42330.16,475535.66,4,9,29,4.14,16397.78,36.017,27.717,76.9,1
C-01679,Desert Southwest,Outdoor Retail,Retail,21,25122.07,9172.07,69992.64,2,50,18,2.35,3888.48,76.87,18.349,27.3,0
C-01680,Mountain Central,Outfitter,Recreation Services,31,62192.95,37035.8,426049.43,0,18,15,3.2,28403.3,40.858,95.573,43.1,0
C-01681,Mountain Central,Outfitter,Recreation Services,21,18584.98,6267.42,41354.07,1,22,20,5.03,2067.7,60.206,20.612,16.3,0
C-01682,Mountain North,School District,Public Sector,66,62811.66,35980.71,339910.61,2,31,26,1.45,13073.49,48.652,97.032,64.1,0
C-01683,Mountain Central,Outdoor Retail,Retail,15,46003.95,17572.07,170890.93,3,121,13,3.69,13145.46,53.178,82.7,39.2,0
C-01684,Mountain Central,Outdoor Retail,Retail,21,13241.27,3777.95,16785.57,2,33,8,4.83,2098.2,33.494,79.416,23.7,0
C-01685,Mountain North,School District,Public Sector,11,42182.9,20253.26,182793.93,2,10,18,0.0,10155.22,59.79,62.206,49.9,0
C-01686,Mountain Central,Outdoor Retail,Retail,25,56127.96,29406.69,272440.59,0,51,19,2.65,14338.98,27.414,89.401,36.8,1
C-01687,Desert Southwest,Outfitter,Recreation Services,16,21554.62,11072.95,87559.14,0,77,14,6.37,6254.22,50.405,35.44,20.6,1
C-01688,Mountain Central,Outdoor Retail,Retail,16,14196.27,4268.61,19486.86,1,69,17,7.17,1146.29,58.948,12.986,20.2,0
C-01689,Mountain Central,Resort,Hospitality,7,29962.27,14465.33,107402.71,1,13,11,2.65,9763.88,31.138,55.337,35.9,0
C-01690,Desert Southwest,Outdoor Retail,Retail,54,20559.58,8421.31,56676.72,3,33,12,2.85,4723.06,56.042,44.295,42.3,0
C-01691,Mountain North,Outfitter,Recreation Services,56,31109.87,12623.64,81568.37,3,24,3,4.43,27189.46,43.266,97.839,35.0,1
C-01692,Desert Southwest,Outdoor Retail,Retail,25,123673.52,66986.28,743715.37,6,21,22,1.09,33805.24,50.363,52.629,92.0,1
C-01693,Desert Southwest,Outfitter,Recreation Services,113,17890.36,7346.91,61211.01,2,32,3,5.22,20403.67,50.128,9.931,29.0,0
C-01694,Mountain North,Outdoor Retail,Retail,51,20622.9,9679.76,50990.4,4,21,13,2.05,3922.34,41.658,53.377,40.2,0
C-01695,Mountain North,Outdoor Retail,Retail,31,13072.12,5311.0,28199.34,0,98,18,2.09,1566.63,60.355,67.699,22.8,0
C-01696,Desert Southwest,School District,Public Sector,57,46525.86,24667.73,232324.47,2,45,20,0.0,11616.22,49.537,25.662,45.4,0
C-01697,Mountain North,School District,Public Sector,35,11536.4,1905.98,4727.31,1,8,9,0.18,525.26,52.831,41.559,30.0,0
C-01698,Mountain Central,School District,Public Sector,22,46894.5,19260.8,161320.87,2,35,12,3.45,13443.41,13.156,55.967,45.4,0
C-01699,Mountain Central,Outdoor Retail,Retail,53,22922.89,11432.92,89161.37,2,31,7,5.3,12737.34,47.208,67.482,29.7,0
C-01700,Mountain Central,School District,Public Sector,53,12089.61,4612.46,17022.74,0,24,7,2.16,2431.82,43.773,59.141,21.4,0
C-01701,Desert Southwest,Outdoor Retail,Retail,61,50417.1,24000.82,213814.32,1,6,23,3.22,9296.27,56.472,50.232,37.1,0
C-01702,Mountain Central,School District,Public Sector,50,22885.83,10015.7,77623.04,1,36,11,4.39,7056.64,42.84,62.349,24.7,0
C-01703,Mountain North,Resort,Hospitality,23,58546.1,24521.06,202208.56,0,10,15,5.78,13480.57,30.695,43.254,32.0,0
C-01704,Mountain North,Outfitter,Recreation Services,24,39355.91,18568.79,157099.75,3,72,11,4.12,14281.8,50.107,30.956,42.4,1
C-01705,Mountain North,Outfitter,Recreation Services,97,44642.12,23114.54,256570.01,1,19,19,7.75,13503.68,67.507,85.795,24.4,0
C-01706,Mountain North,Outdoor Retail,Retail,12,32931.47,16760.54,135246.4,4,26,27,4.37,5009.13,38.173,68.338,34.9,0
C-01707,Desert Southwest,Outfitter,Recreation Services,26,23160.93,10704.66,69491.89,2,3,20,6.73,3474.59,21.498,58.868,31.5,1
C-01708,Mountain North,Outdoor Retail,Retail,13,33411.58,15271.11,138005.81,2,11,28,3.41,4928.78,68.445,24.04,31.0,0
C-01709,Desert Southwest,Outfitter,Recreation Services,25,56059.37,36339.62,337706.94,8,10,9,1.98,37522.99,47.243,67.338,74.3,1
C-01710,Desert Southwest,Resort,Hospitality,21,10829.63,3796.14,15435.4,1,47,13,2.83,1187.34,57.355,25.763,25.6,0
C-01711,Desert Southwest,Outdoor Retail,Retail,44,50334.19,23069.31,230435.7,3,58,17,3.95,13555.04,61.764,57.44,49.4,1
C-01712,Mountain Central,Outfitter,Recreation Services,31,20502.48,7384.39,43793.07,2,34,5,4.15,8758.61,59.727,40.332,27.1,1
C-01713,Mountain Central,Outdoor Retail,Retail,30,34432.46,17253.88,144295.32,2,23,23,5.85,6273.71,38.193,98.379,29.2,1
C-01714,Mountain North,Resort,Hospitality,22,18823.77,7408.01,48371.49,1,12,17,1.83,2845.38,56.401,92.566,22.2,1
C-01715,Mountain Central,School District,Public Sector,22,23995.51,6815.39,39240.92,0,39,9,1.24,4360.1,41.331,66.103,31.3,0
C-01716,Desert Southwest,Resort,Hospitality,24,49561.23,29213.74,293030.5,1,35,12,4.55,24419.21,59.182,34.575,47.0,0
C-01717,Mountain Central,School District,Public Sector,43,26663.96,9600.94,50894.67,2,5,13,3.66,3914.97,52.563,2.776,37.5,0
C-01718,Mountain Central,School District,Public Sector,18,21192.56,9192.88,65466.78,1,5,3,0.85,21822.26,48.517,20.078,36.6,0
C-01719,Mountain Central,Resort,Hospitality,29,30794.96,13199.78,115886.25,0,34,21,1.64,5518.39,49.273,30.078,31.6,0
C-01720,Desert Southwest,School District,Public Sector,48,63294.54,29704.06,288547.72,2,11,21,3.74,13740.37,44.309,80.029,51.7,0
C-01721,Mountain Central,Outfitter,Recreation Services,16,99503.83,58123.61,740700.14,2,103,22,4.73,33668.19,68.95,46.384,71.8,1
C-01722,Desert Southwest,Outdoor Retail,Retail,13,75134.15,49929.01,618163.23,2,42,49,0.3,12615.58,43.54,57.633,65.3,1
C-01723,Desert Southwest,School District,Public Sector,17,26333.46,13860.48,142954.13,0,17,17,3.47,8409.07,28.431,19.5,28.5,0
C-01724,Mountain Central,School District,Public Sector,8,37981.49,20520.41,164818.41,5,11,10,3.69,16481.84,45.248,18.981,60.3,1
C-01725,Mountain North,Outfitter,Recreation Services,68,51541.48,32359.95,347828.45,4,75,16,4.54,21739.28,62.981,81.736,52.0,1
C-01726,Mountain Central,Outdoor Retail,Retail,17,29292.05,14895.04,120869.81,4,13,10,1.98,12086.98,19.532,13.687,43.5,0
C-01727,Mountain Central,Outdoor Retail,Retail,18,23743.25,9562.07,60999.01,1,85,11,7.23,5545.36,34.895,0.519,21.0,0
C-01728,Mountain Central,Outdoor Retail,Retail,32,35265.16,11177.61,68769.12,2,25,21,5.06,3274.72,66.006,79.718,15.8,0
C-01729,Mountain North,Outfitter,Recreation Services,9,89746.32,59826.74,641394.98,0,36,33,6.92,19436.21,77.91,26.646,65.6,0
C-01730,Mountain North,Outdoor Retail,Retail,51,17541.38,4757.24,24776.33,1,23,15,4.83,1651.76,63.244,0.387,22.8,1
C-01731,Mountain Central,Outdoor Retail,Retail,31,17356.97,5739.43,33268.63,0,39,8,3.61,4158.58,60.368,76.299,9.4,0
C-01732,Mountain Central,Outfitter,Recreation Services,13,29961.21,16801.21,126950.35,2,23,13,5.56,9765.41,49.587,49.347,29.6,1
C-01733,Mountain Central,School District,Public Sector,61,30926.12,13474.96,104107.0,1,13,18,0.89,5783.72,52.469,15.572,35.3,0
C-01734,Mountain Central,Resort,Hospitality,18,125273.43,80948.61,893712.24,2,81,27,3.46,33100.45,71.681,93.714,89.9,0
C-01735,Mountain North,Outdoor Retail,Retail,6,21522.78,9707.41,58382.42,0,40,7,4.5,8340.35,34.699,87.175,18.7,0
C-01736,Mountain Central,School District,Public Sector,12,15815.49,5592.3,36573.83,2,27,15,1.93,2438.26,78.317,10.82,29.3,0
C-01737,Mountain Central,Resort,Hospitality,36,24588.93,12427.9,88925.29,1,26,22,4.51,4042.06,56.47,23.88,19.4,0
C-01738,Desert Southwest,Outdoor Retail,Retail,36,20657.15,7951.61,46710.29,2,56,16,3.8,2919.39,47.879,30.755,28.8,0
C-01739,Desert Southwest,School District,Public Sector,26,44768.43,19935.72,150434.31,5,27,8,4.34,18804.29,73.672,66.72,50.4,1
C-01740,Desert Southwest,Outfitter,Recreation Services,24,24670.04,9031.69,63169.51,2,37,17,4.03,3715.85,44.365,50.683,27.9,0
C-01741,Mountain North,Outdoor Retail,Retail,16,17478.62,6149.71,34641.55,3,38,9,4.86,3849.06,10.802,9.401,32.9,0
C-01742,Mountain Central,School District,Public Sector,10,66656.1,27400.71,319048.2,3,10,24,2.5,13293.67,73.793,79.476,60.2,0
C-01743,Mountain North,Outfitter,Recreation Services,8,15909.72,5319.53,34281.4,5,14,12,4.47,2856.78,43.498,57.987,42.0,1
C-01744,Desert Southwest,Outfitter,Recreation Services,23,67733.4,38812.34,369461.72,2,23,29,3.21,12740.06,30.532,84.675,45.6,0
C-01745,Mountain Central,Outdoor Retail,Retail,15,21693.53,7232.47,45488.78,3,7,6,5.99,7581.46,26.29,90.455,24.6,1
C-01746,Desert Southwest,Outdoor Retail,Retail,23,33060.01,11588.24,91493.34,3,11,16,4.88,5718.33,79.553,1.271,44.8,1
C-01747,Mountain Central,Outdoor Retail,Retail,10,38515.76,24249.8,221147.94,3,49,15,5.62,14743.2,50.951,95.162,46.9,1
C-01748,Mountain North,Resort,Hospitality,30,25901.6,12138.67,61110.98,0,55,13,4.44,4700.84,18.048,35.134,18.3,0
C-01749,Mountain Central,School District,Public Sector,48,35950.16,15868.18,120004.09,1,19,13,2.34,9231.08,64.062,88.966,39.9,1
C-01750,Desert Southwest,School District,Public Sector,12,42427.94,22854.88,189475.02,3,50,7,0.27,27067.86,56.645,49.699,54.9,0
C-01751,Mountain Central,Outfitter,Recreation Services,38,19623.13,9328.3,64155.04,0,45,17,5.29,3773.83,41.872,21.371,10.8,0
C-01752,Mountain Central,Resort,Hospitality,15,52181.34,29259.59,297438.45,1,30,24,3.14,12393.27,45.732,90.131,39.3,0
C-01753,Mountain North,Outdoor Retail,Retail,24,20344.76,8438.88,55791.52,1,63,4,4.69,13947.88,79.525,68.845,27.3,0
C-01754,Desert Southwest,Outdoor Retail,Retail,6,12479.94,2672.34,13114.74,1,7,12,7.29,1092.89,55.914,70.96,21.7,0
C-01755,Desert Southwest,Resort,Hospitality,16,30653.73,11193.99,71240.5,2,11,15,4.78,4749.37,38.741,63.264,29.8,0
C-01756,Mountain Central,Outdoor Retail,Retail,8,21050.91,7863.48,59457.81,6,41,7,4.73,8493.97,24.175,31.782,44.3,1
C-01757,Mountain Central,Outdoor Retail,Retail,45,20560.93,7641.17,49081.42,1,33,18,5.62,2726.75,53.12,54.351,20.6,0
C-01758,Mountain North,Outdoor Retail,Retail,39,15196.37,3350.87,17645.11,3,49,14,3.22,1260.36,56.325,66.675,27.9,0
C-01759,Mountain Central,Outdoor Retail,Retail,45,45147.94,20977.98,193356.42,2,41,16,5.07,12084.78,56.895,51.047,40.4,1
C-01760,Mountain Central,Resort,Hospitality,20,48150.45,25506.25,215172.16,2,35,8,4.01,26896.52,46.631,62.862,41.3,1
C-01761,Desert Southwest,Resort,Hospitality,40,19723.84,8174.07,56150.23,2,27,25,2.48,2246.01,54.402,77.066,33.6,0
C-01762,Mountain Central,Outdoor Retail,Retail,25,19486.43,6051.82,42499.19,2,12,12,2.12,3541.6,55.226,60.251,33.2,0
C-01763,Desert Southwest,Resort,Hospitality,17,41874.34,25189.35,203548.72,2,19,12,4.73,16962.39,63.753,8.652,45.3,1
C-01764,Mountain Central,Resort,Hospitality,19,20326.73,8778.24,48527.09,0,29,13,3.75,3732.85,44.03,17.833,25.9,0
C-01765,Mountain Central,Resort,Hospitality,14,45170.78,24917.36,257123.13,2,51,21,0.59,12243.96,65.9,95.303,43.5,0
C-01766,Mountain Central,School District,Public Sector,48,42604.61,19147.04,188450.92,0,7,18,2.58,10469.5,36.785,98.1,35.1,0
C-01767,Mountain Central,Resort,Hospitality,16,25901.64,8765.96,59074.77,2,12,23,1.47,2568.47,61.676,89.518,32.2,0
C-01768,Desert Southwest,Outdoor Retail,Retail,40,125634.34,92541.4,1197111.83,1,17,30,2.49,39903.73,60.846,14.277,97.7,0
C-01769,Mountain North,Outdoor Retail,Retail,29,71707.63,45946.28,491138.06,1,45,17,4.48,28890.47,35.1,9.877,55.1,0
C-01770,Mountain North,Outdoor Retail,Retail,69,40120.49,18308.33,145989.46,3,14,26,6.81,5614.98,38.838,20.418,33.9,0
C-01771,Mountain Central,Resort,Hospitality,51,34621.16,15993.64,149431.12,4,21,7,2.28,21347.3,21.505,12.042,50.4,1
C-01772,Mountain Central,Outdoor Retail,Retail,19,12152.28,4320.29,26531.86,7,49,7,0.58,3790.27,32.974,64.258,43.3,0
C-01773,Mountain North,Outdoor Retail,Retail,41,20397.39,7295.44,41094.86,1,66,17,6.41,2417.34,46.152,0.184,21.7,0
C-01774,Mountain North,Outdoor Retail,Retail,26,55809.74,27337.55,234215.48,4,14,34,3.23,6888.69,52.76,80.834,50.0,1
C-01775,Mountain Central,Outdoor Retail,Retail,26,36769.74,19690.2,136733.61,3,35,20,2.41,6836.68,54.575,26.543,37.9,1
C-01776,Mountain North,Resort,Hospitality,58,31170.9,9558.01,67959.32,2,20,8,0.0,8494.92,61.477,10.483,39.5,0
C-01777,Mountain Central,School District,Public Sector,69,66947.8,36587.71,403435.97,6,82,28,2.44,14408.43,57.172,22.728,67.8,1
C-01778,Mountain North,Outdoor Retail,Retail,52,24216.31,8418.8,52913.8,2,13,10,1.02,5291.38,54.559,66.229,31.3,0
C-01779,Mountain Central,Outdoor Retail,Retail,12,41009.4,24359.53,214945.53,3,47,15,1.45,14329.7,45.477,97.69,49.0,0
C-01780,Mountain Central,Outdoor Retail,Retail,34,29435.98,12529.6,109476.49,0,18,14,0.87,7819.75,36.591,17.274,15.2,0
C-01781,Desert Southwest,School District,Public Sector,63,26741.9,12386.87,110228.74,6,9,16,0.28,6889.3,53.921,39.144,66.8,0
C-01782,Desert Southwest,School District,Public Sector,100,44126.12,16975.17,160846.69,1,61,19,0.54,8465.62,52.026,17.031,40.8,0
C-01783,Desert Southwest,Outfitter,Recreation Services,54,36158.86,17491.69,183271.97,3,44,20,6.61,9163.6,41.652,62.636,32.0,0
C-01784,Mountain Central,School District,Public Sector,16,10677.11,2150.54,8161.86,1,31,11,5.2,741.99,63.75,7.545,23.1,0
C-01785,Mountain North,Outdoor Retail,Retail,45,45217.93,26061.33,264475.51,3,48,14,4.04,18891.11,78.512,64.431,54.6,0
C-01786,Desert Southwest,Outfitter,Recreation Services,40,15405.13,4753.99,24378.83,5,10,13,4.37,1875.29,45.491,72.58,30.4,1
C-01787,Mountain Central,Outdoor Retail,Retail,18,19675.08,7894.01,54086.39,2,36,8,5.29,6760.8,46.979,54.725,33.0,1
C-01788,Mountain Central,Resort,Hospitality,16,55776.67,28912.76,267269.72,0,27,7,3.83,38181.39,54.317,24.215,43.7,0
C-01789,Mountain Central,Outdoor Retail,Retail,45,96305.34,57365.09,607416.04,1,16,38,5.89,15984.63,53.922,83.706,69.3,0
C-01790,Desert Southwest,School District,Public Sector,18,26382.5,10056.3,62683.43,0,20,5,0.55,12536.69,56.694,98.43,33.9,0
C-01791,Mountain Central,Outdoor Retail,Retail,18,85717.49,64255.22,702544.26,4,36,31,3.18,22662.72,49.6,3.801,78.5,0
C-01792,Desert Southwest,Outdoor Retail,Retail,6,28078.36,12184.06,90298.01,4,132,15,4.63,6019.87,20.074,94.77,41.0,1
C-01793,Mountain Central,School District,Public Sector,40,62742.39,40167.02,364490.17,2,8,16,2.28,22780.64,68.868,10.936,67.7,0
C-01794,Mountain Central,Outdoor Retail,Retail,18,21280.19,10792.07,62871.56,1,19,8,4.62,7858.95,59.07,77.717,29.8,0
C-01795,Mountain North,Outdoor Retail,Retail,28,41459.23,21892.46,197021.25,2,35,23,6.15,8566.14,53.239,34.887,21.9,1
C-01796,Mountain Central,School District,Public Sector,17,14835.4,4133.32,23502.61,1,15,9,3.13,2611.4,56.941,57.437,27.6,0
C-01797,Mountain Central,School District,Public Sector,21,10434.33,3403.82,16320.93,3,23,24,2.12,680.04,95.589,47.02,27.4,1
C-01798,Desert Southwest,Outdoor Retail,Retail,49,26648.01,13831.84,113890.21,3,9,18,2.3,6327.23,61.791,21.01,31.5,0
C-01799,Desert Southwest,Resort,Hospitality,50,71606.87,42924.7,489713.74,6,112,26,0.85,18835.14,53.667,25.677,77.4,1
C-01800,Mountain Central,School District,Public Sector,23,33408.93,12757.76,100415.25,1,8,12,0.13,8367.94,49.453,87.663,37.3,0
C-01801,Mountain Central,School District,Public Sector,22,36355.47,18115.8,154434.91,4,99,16,2.72,9652.18,88.781,5.833,69.4,0
C-01802,Mountain Central,School District,Public Sector,22,8772.02,2038.65,10391.03,2,17,7,3.25,1484.43,42.992,64.191,19.8,0
C-01803,Mountain North,Resort,Hospitality,9,11985.83,3700.37,20181.94,5,37,9,3.13,2242.44,37.411,96.356,36.9,1
C-01804,Desert Southwest,Resort,Hospitality,31,32559.47,14404.05,122041.05,2,22,16,1.85,7627.57,17.578,82.329,40.6,1
C-01805,Mountain Central,Outdoor Retail,Retail,66,44612.07,25207.29,238961.25,3,6,17,6.16,14056.54,69.303,97.257,39.0,0
C-01806,Mountain Central,Outdoor Retail,Retail,58,14812.71,4968.2,32069.14,1,37,22,4.06,1457.69,65.3,73.314,19.5,0
C-01807,Desert Southwest,School District,Public Sector,21,21967.64,9372.18,68449.39,3,10,4,0.25,17112.35,56.827,88.766,46.5,1
C-01808,Mountain Central,Outdoor Retail,Retail,9,38947.36,18612.88,124968.71,5,39,17,2.51,7351.1,33.084,3.79,48.3,1
C-01809,Mountain Central,Resort,Hospitality,59,40573.91,19651.96,178400.12,3,31,7,3.51,25485.73,30.399,68.282,45.9,0
C-01810,Desert Southwest,Outdoor Retail,Retail,16,33727.0,14265.03,88880.49,2,38,13,7.21,6836.96,43.554,51.968,28.6,0
